wallet,deposit_count,borrow_count,repay_count,redeem_count,liquidation_count,total_amount,first_tx,last_tx,unique_assets,score
0x0057b22d4385adfbc48a6581b141e04acdaf7768,3,0,0,1,0,1340.3215259999997,1622674734,1628346507,2,550
0x0057bd83a142da84b6404616c683e21e7dd6fa5f,20,3,19,3,0,746332052364032.8,1623580967,1629745717,4,640
0x0057bf0e2082921a880500ab18e716c46c54216e,1,0,0,0,0,1.094705,1626941945,1626941945,1,520
0x0057dbd2cb881113aa7b55e4ce62af8234519e01,4,4,2,4,0,4163363059251528.5,1623381128,1624165723,2,560
0x00581eb036db4a48fbaa59ec7745e316bbd1cc76,0,0,0,1,0,871.333919,1623660115,1623660115,1,510
0x0058873fc9eeb9906ae1135de4f84a9ef1bfba62,1,0,0,0,0,0.012192,1626483657,1626483657,1,520
0x0059221c8444995878e9a82b0b2d732fb3da913e,1,0,0,6,0,72435499123405.88,1624355325,1626167846,3,540
0x005a61772557bef9a3e65a7b87eaccce34f2700e,3,0,0,0,0,1.2651629999999998,1626183793,1627031378,1,540
0x005a75e089206f1c5b788a16a5dd54cbf6dd5b9a,2,0,0,0,0,279299381098000.0,1623521585,1625682686,1,530
0x005a945c426fe1f2eb3c4b04585a2427f7a032a8,9,3,0,3,0,1165682424688617.5,1622019065,1628543431,4,630
0x005ab5979532d34dc60a4582597464df0b5a7c87,11,11,7,3,0,987047873060345.8,1621901469,1622762369,3,630
0x005ab79a1b5982604cdc066565499d90c550e001,1,0,0,0,0,9.8e-05,1626139590,1626139590,1,520
0x005ae07a1782019253917d76334a0579ac3a9b64,18,4,1,7,0,155188592782744.8,1623090134,1627838647,7,650
0x005b0743d8b2ed646499dc48b64b95e71b8afa43,3,1,1,2,0,1008088392660.0391,1622918379,1624317258,3,560
0x005b35993837ffbc6ebfa08d2e4ac40fdb0a63d1,1,1,0,0,0,110000000000.0,1628874930,1628874948,1,520
0x005b5489aad85ecf95142ba14f97bba3b5d13a1a,1,0,0,0,0,1289000000000.0,1626363094,1626363094,1,520
0x005b8864b832d250e97996febb2b6a10b4562fd1,3,3,3,4,0,3840090176627800.5,1624635785,1624638692,1,540
0x005bf9036a459545ec86252db2a37667a5823b94,1,1,1,1,0,4.000200000000419e+16,1619107773,1619107873,2,530
0x005c7aa4001747cd4bf25c777318a13191a182ac,88,25,25,107,0,6210589991220169.0,1622259457,1630452040,8,650
0x005ce2b15bd5fa54f2a7667405d8d45a765088cf,0,0,0,3,0,186824099690202.78,1628950119,1628950119,3,530
0x005ce3720edd52ef800ed68bfe29114a7d86e623,4,3,4,5,0,778.523603,1623261467,1623297328,1,550
0x005ceac16427ed612040519f078d08570eaf7688,1,0,0,0,0,91194297.883843,1626754303,1626754303,1,520
0x005d25ac8fe00ec22e8b0f34d7a5f8e00217fcd0,2,0,0,0,0,2.136341,1626562159,1626875251,1,530
0x005d9ffbbd210f6b04d7f0880f5c49130d38ff0d,24,11,5,8,0,1507153023801292.5,1621258088,1623947002,5,650
0x005de910a2a04e1efe9eb4c3e2aca7744ab15ed7,1,0,0,0,0,0.011858,1626491042,1626491042,1,520
0x005df03951fac36e8cc39b7d03eadf00829815b4,3,0,0,0,0,9010433301.10534,1626190437,1626704001,1,540
0x005e105ad9c1a60512e6bb98fdaa1183bd341f18,1,0,0,0,0,182.301563,1622915695,1622915695,1,520
0x005e5cac6eb7637edf689403e01b86bda451ef61,5,15,7,4,0,1.4307389230481584e+17,1618492564,1622128366,4,590
0x005eba6d8c2af1e7058d7c22e23999188fd15339,2,0,0,0,0,1300000300000.0,1626181249,1627100409,2,540
0x005ec23381d0b33407fcdedd2df7facd769304cd,1,0,0,0,0,106400000000.0,1622277995,1622277995,1,520
0x005f16f017aa933bb41965b52848ceb8ee48b171,328,183,109,147,0,1.004879428056151e+17,1617214438,1630502102,8,650
0x005f4ed154aec7b147190c97d3f2535fc8360b12,9,5,2,4,0,1509353312145425.8,1623182201,1624097817,5,640
0x005f73c6a7233e4e6bdb5041d021fa36b6716b2f,1,0,0,0,0,6302079097.383864,1626447658,1626447658,1,520
0x005fe33f474dd52d8308b470c2503fd6ffabe31a,1,0,0,0,0,108700000000.0,1622349563,1622349563,1,520
0x005fe34dfd8c3b7994d608a374cedcc44b73e0bd,1,1,0,0,0,10000000000.002,1630492709,1630493227,2,530
0x006002bafd83794a35b3d63fb00bfce00f4557ed,1,0,0,0,0,0.018914,1626283604,1626283604,1,520
0x0060f329ae466559db2e692b24252a5163bf16c3,1,0,0,0,0,1.308802,1626301589,1626301589,1,520
0x006106679868ffbeb8bef8788be4d59571a13053,1,0,0,0,0,1.109025,1627015978,1627015978,1,520
0x00626b79d2972dfd10463e1871f8edcf8aae5bb3,1,1,2,2,0,8500000000008.134,1624642918,1625140123,3,540
0x0062cb1c249a8579e155794dc86960e4f88af402,6,2,3,1,0,1706195213297400.5,1623447721,1625650865,4,600
0x006366325c813728f871c16a7703b818ee1ac6f1,8,0,0,0,0,850000000002905.2,1627655841,1630424048,3,610
0x0063d9477fd76b7c9732917b3b884d918607a804,5,3,0,0,0,305353464832842.2,1623748567,1623928003,4,590
0x00645acbda7635b02a8b517d49ef6cbd028962e3,1,0,0,0,0,1.107817,1627110281,1627110281,1,520
0x00645dd21310882cc32399abcb54e0a05b3b5d1d,11,1,1,15,0,6.8534388345560776e+16,1621180697,1630575015,3,630
0x0064f7e15fdf96a5225d4cc07b38eef45c8bdc46,13,26,8,2,0,570725727260250.9,1629387616,1630418668,5,650
0x006501f106d155981aac18b4d31a6e14d1e55fae,3,1,0,0,0,2598406000.0,1622861738,1622862138,1,540
0x00651f6724f748af9315f720d67ef9ecc3139bdf,1,0,0,0,0,109900000000.0,1622280353,1622280353,1,520
0x0065245cb87fda9fc42e7ca9962a13da9a52345d,1,0,0,0,0,100000000000.0,1621824421,1621824421,1,520
0x006551b8f041761e2e47bb4792b21e67786b3452,1,1,0,0,0,750000000931.669,1628306972,1628307044,1,520
0x0065fb0daffbc3025516415183fa808b2b40b3fb,2,0,0,0,0,2.013302,1626594112,1627214994,1,530
0x0066023b24edd70b7def47effbf2fd7617f9c66b,5,0,0,0,0,345000000000686.94,1627989101,1628433246,2,570
0x0066245819d5d387ac2209620741e721ccada64d,1,0,0,0,0,91400000000.0,1622290485,1622290485,1,520
0x00668293095ef3ba3a62d566e2ac83fb81aec94f,21,5,1,1,0,6302557536742014.0,1623033244,1630444455,3,630
0x00668bd79ede077b99bbe1c4db59418bc333d4cf,1,0,0,0,0,3000000000000000.0,1619724177,1619724177,1,520
0x0066a75495069b7d760177aa2607a140b13aa520,2,0,0,2,0,589437725982507.4,1620126665,1621345727,1,530
0x0067243a8b83385457c53923a6cd0bc019b090e8,1,0,0,0,0,1.020703,1626709915,1626709915,1,520
0x00677d8b6fda25b199539633a8cd07074c855cb7,15,10,3,6,0,3068949829957140.0,1622691994,1624421635,1,610
0x0067eec7ad35e72613d760e917890d1b7e876e4e,2,0,0,0,0,7466148387.347256,1626655846,1626656512,2,540
0x006850972a3144f2bcb0d37fbd7f84b26765d458,0,0,0,1,0,100.574731,1629749497,1629749497,1,510
0x00694ba9219891081e07b31ebaf19abfd97e1acb,10,3,0,1,0,16051.534206,1627389558,1630147783,2,620
0x00695c7fcd8ee1517adb85c24547fc792613a5c5,2,0,0,0,0,2.095836,1626373168,1626992259,1,530
0x0069d013b71c2d000fca70549d894e49b8e4e031,1,0,0,0,0,26300000000.0,1620032912,1620032912,1,520
0x006a310554681273826624361a3177cd9f3aad1d,2,0,0,0,0,10000000001.09966,1626176946,1626784909,2,540
0x006acbf79f7c4580fa01ffa48085d832592f1b63,6,3,3,6,0,6.848486835123412e+16,1623005266,1628324326,3,590
0x006b64b48437695a2c0b470e22de9b8d3b866f52,1,0,0,0,0,1.108704,1627026422,1627026422,1,520
0x006b855e1ce71d0163e41c17fac02fcdedf0ef21,3,0,0,5,0,6095433246187408.0,1622373769,1627003389,5,580
0x006bcd94f74784887705d74884308172343855ee,1,0,0,0,0,1300000000000.0,1627042933,1627042933,1,520
0x006d0cf97d1aef07271dcce6d0bd60e8d98966ec,1,1,0,0,0,46600000000.0,1620798164,1620798164,1,520
0x006d0f31a00e1f9c017ab039e9d0ba699433a28c,13,6,0,5,0,2.7675937184105053e+17,1619201216,1629818657,6,650
0x006d1df30df75bfa607f41b3a4d67d4be51fe910,5,3,3,2,0,85325591075929.02,1622146503,1623337682,4,590
0x006dfe647e57d2cdaf47000731659c1f92ece423,1,0,0,0,0,1.108835,1627039383,1627039383,1,520
0x006f030ecb2daa44fc1dede06a94e749bf3918cf,5,0,0,0,0,2.0857283544466496e+16,1619713603,1623422433,2,570
0x006f1973f3a2911fc15569d7787f51fb114db606,72,0,0,0,0,260000000.00046033,1620571654,1622489362,3,630
0x006f26845ed58e4503a0dd61c69708e3cc028cc5,5,5,0,0,0,126908271326198.17,1620586147,1622519970,2,570
0x006f74448baead5563915255c8fbc12fd7f6a5df,8,142,142,6,0,1.5980809578247734e+18,1620668004,1630590313,7,630
0x006fda5407be210b6d8d653b04859a748e84e64a,1,0,0,0,0,7.699545,1626696304,1626696304,1,520
0x00702c8e7a704dbb88efdf09e532447530ab6d0a,7,0,0,0,0,7618593909.714608,1628770438,1630145025,3,600
0x00705d931184135830185bb284fb8ed277693d0d,2,0,0,0,0,121921120034518.72,1627156497,1627200309,2,540
0x007078c8001b515b14000cc78306072a5dfd55b3,9,4,5,12,0,612870951763629.2,1623064491,1625554742,6,640
0x00707aa2eeff1ddb8b22bd1539f92818c9cb8a85,16,10,12,1,0,3.111669589365554e+17,1619692307,1626087602,3,630
0x0070bc9033adf1e49517f98304f41f778d370208,14,5,10,12,2,3.2079193201537864e+16,1619511261,1626720225,8,590
0x0072b1fa7a78e6e2df568563fb551ad2fb8c01bc,1,1,0,0,0,33100000000.0,1621131930,1621131930,2,530
0x0072b9af9a7dc5a42091f01d3d22bcf298d398fd,26,13,6,9,0,34944598.896988995,1621894746,1629235985,1,610
0x0073245e2bf4f38400634d4ba7527bbd34bfc6ba,3,3,1,3,0,4095843288395169.0,1623877032,1628526351,3,560
0x0073894fff63595d6cca3802aad6b9ecf5491ca6,1,0,0,1,0,2044.000115,1621082935,1621082959,1,520
0x0073943c869d55da3b7c8ab40ee3c2a68b65fb33,21,10,12,20,0,2.339879555762511e+17,1627577950,1629485825,7,650
0x00752654dcd85f8e42e207ccf48212388fd7173d,1,0,0,0,0,1.10838,1627050943,1627050943,1,520
0x00752fceceba64c2f5a18f3ad5f3fd8938b96a4f,2,0,0,0,0,0.640496,1626113481,1626114021,1,530
0x0076b2f8ead986bb6de67735313891c0876f4388,1,1,0,0,0,29000000000.0,1620534198,1620534198,1,520
0x0076bc177845e513018cda51be5e5f80f44aeb50,2,0,0,0,0,0.9997710000000001,1626141702,1626767220,1,530
0x0076fcc7d245f6c7aaf07238adfb48adc62bdd55,5,8,6,2,0,1828287221231613.0,1623079589,1626661715,7,600
0x00778698bbc902543b596af6e7c0aa13b614162d,17,12,10,9,0,7508499000035612.0,1623350052,1629964571,3,630
0x007821abbcc2da83df7fdf57520741d6ea1042f2,1,0,0,0,0,1.109238,1626941765,1626941765,1,520
0x007849ce924f0a3ed1baccbff2742a3d1cdc7ac0,1,2,0,1,0,182385972317662.38,1629649246,1630356804,3,540
0x0078c86e12186e2de1ff6fef5f1ada2bffde4ea5,1,2,2,6,0,8567075458239081.0,1619543904,1620665669,4,550
0x0078dc11a5b751eb0e94d6c97cae29acf6e8579d,4,2,3,1,0,251773398506699.44,1628870485,1630228753,4,580
0x0079228fa4e08e800883021b18ff0bc7937b3aef,2,0,0,0,0,4526325400.454035,1626243090,1626857825,1,530
0x00795ff7870798a332a99c3969406286259dce8f,5,8,4,0,0,391429893283600.44,1623027906,1629777572,4,590
0x0079bf6868cb1b7cf4a451311fd70c348f3ed38b,1,0,0,0,0,2.0,1626672197,1626672197,1,520
0x0079e0ce802e67adba53ac0e7927f45f6304ae6f,1,1,0,0,0,10000000000.002,1630492649,1630493197,2,530
0x007b003c4d0145b512286494d5ae123aeef29d9e,12,0,0,11,0,1.5230336724534622e+16,1619669379,1629748755,5,650
0x007b212ac048a425d2019d14e7be4aeae3faf8e9,1,0,0,1,0,20964.001240999998,1628863477,1628863607,1,520
0x007c426ab1b726e3be68b37ac0ffa8aed94447bc,1,0,0,0,0,98700000000.0,1622339969,1622339969,1,520
0x007c4bb067d9b6afeb4c13415477d396123c4aa3,89,46,53,74,0,7.154686530629229e+16,1618387961,1628963304,8,650
0x007ce1895ca7a000e37a524399920ad7dae41f43,3,0,0,0,0,4271723421.428679,1626174002,1627139245,1,540
0x007d418f61454569a051b5a9d11112996a986bb1,1,0,0,0,0,1.10794,1627055333,1627055333,1,520
0x007d42732fee6a2a8de421a06dcc02daf93e2b2f,2,1,2,3,0,1823.3578590000002,1629565593,1630514596,1,530
0x007dc697bbc1bdfb0988db00ebb3d17d52fdda3d,127,16,12,41,0,6.106740353444334e+17,1622016626,1624176483,8,650
0x007de57773b6eb4ebbf6a740dfde1efdd5629630,9,1,0,2,0,1916170304036.8916,1619104164,1626675877,2,610
0x007e4e679e14f17d62607418f546e2d97d9e5a61,2,1,2,1,0,514955272379915.25,1622952830,1623122120,2,540
0x007e8e7ccdfc45f0a6319a3aa938203126f1d646,1,1,1,1,0,7054000000000000.0,1620750100,1620750198,2,530
0x007edad4e994b9dc1a1229eb6d4c852d08c6ed33,1,0,0,0,0,0.012126,1626482689,1626482689,1,520
0x007f0596cce8ff85fb8091e410aeb5cad529ba4d,1,0,0,0,0,472985624615176.3,1621411091,1621411091,1,520
0x007f3da6715efd4b6994b7348b644b64b695d3b1,36,27,17,57,0,34562529.50851998,1619463040,1620074528,2,620
0x007f4172d3dcd318d7bd0eec9325ad5e4c2bcc8d,1,1,1,2,0,4.9285766275638616e+16,1622397095,1627417834,1,520
0x00800d9019001aff6e1eba3312e35e9b22d3f058,48,35,21,14,4,1.8605620946876972e+16,1620969828,1630541683,4,520
0x0080568c64209a91110f1333057f5e34a0e5b62e,1,0,0,0,0,0.157891,1626668299,1626668299,1,520
0x0080a01a45d5e023435dc82970ec2681a5ae050e,24,11,0,14,0,2.9555730238225976e+16,1620039307,1629109421,5,650
0x0080bdce06d56ce3911ad7f73e4c3bbd577e267b,5,1,1,4,0,2.0245029765828904e+16,1622471806,1624409814,4,590
0x008160cbce03ce9c914d9734c821fe96899185bc,1,0,0,1,0,100000000390.18237,1624013478,1624013580,1,520
0x00817ccd987f38563a46027758376123c870d263,0,0,0,1,0,7348.389134,1623163559,1623163559,1,510
0x008183a11eacc113e85007bd14bfbd6da3f687f9,32,13,10,8,0,2125368089227698.2,1622142135,1630386960,6,650
0x0081b2ec2af3f22528d6581e6554aaba5141e985,3,4,6,4,0,1.4079729581930278e+18,1620699028,1621213273,3,560
0x0082a12e195b8f31660830132e72716225382075,16,14,12,5,0,3353142280190643.0,1622000453,1624328909,7,650
0x0082c6c4decefca6626b5e66929fb2ceca7c994f,1,0,0,0,0,94900000000.0,1622424415,1622424415,1,520
0x0083e235216ffe303c9db58e2eca7d69f99afd2d,2,0,0,0,0,398900000000000.0,1625253127,1625763015,2,540
0x008426fc298852d92a4a2b3607aa384a51c4b65a,1,1,1,1,0,3.91639990000156e+16,1620964286,1620964326,2,530
0x008450344d3518a45a2d4fd0425eea6a5c08033d,32,28,16,16,0,4.728579004398281e+16,1622713823,1623979527,7,650
0x00847f96c75f1fd63f6d625a3342ba0123b20200,70,0,0,0,0,260000000.0004403,1620571680,1622489626,3,630
0x0084ac988560b4724413941a0a89f7ea57da4fe5,1,0,0,2,0,161586088830293.03,1622685358,1627084745,2,530
0x00850f22f6d422d8987f796a9f23fd9e45bda47e,2,0,0,0,0,2.018583,1626547133,1627152213,1,530
0x00861fefcfef0a542b0a6c90ce1ee575e257a6c7,38,10,6,12,0,5002007067188147.0,1620774714,1629303591,8,650
0x00868d173cf4463514ce9cc871f06edb1f3b16c4,0,0,0,4,0,942481730064956.9,1626104013,1626129959,3,530
0x0086bf55d1e7225d1faf4f17ccd48983b0146cc6,11,6,2,3,0,1.4772254292203434e+16,1619794702,1620550607,4,640
0x0087899a5bf67ca95147d3ad6b76907288972055,1,0,0,0,0,104100000000.0,1622275145,1622275145,1,520
0x0088092651027c8566be1011c29f3a71eebe5efe,3,0,0,4,0,7838704336616154.0,1623546003,1629547999,2,550
0x0088b7a2ee442d30dc18b5fe9e3227af18120b02,1,1,0,0,0,25000000000.01551,1629962826,1629962898,2,530
0x0088ed232bae631195655bb31da1ee5a61ebd5ab,1,0,0,0,0,1.179479,1626667725,1626667725,1,520
0x0089b988ca94bf62cd88a5af10e5cfc9432ef568,1,0,0,0,0,547287482.996661,1626696720,1626696720,1,520
0x0089ca86f688fd3c2efaf737a28f52b0ce1ef380,1,0,0,0,0,1.108107,1627113909,1627113909,1,520
0x008a34511b9808c41237d7568e409141ab10796b,28,3,6,1,0,2902103242563104.5,1623770176,1630541065,5,650
0x008a5ff6e91ba1eef94655853c3690d15d1153bc,1,0,0,0,0,102400000000.0,1622019467,1622019467,1,520
0x008a86b4dbbe4fe8a7f2145cdc676ffff95bdf23,1,0,0,0,0,4116237323.218729,1626684014,1626684014,1,520
0x008ae504ac6c0c89d32009c02b3a92e57fec188b,8,7,2,0,0,230136580932419.66,1623091634,1626726403,5,630
0x008af94ec70860b667caec3a2e2de07597db90c6,21,4,4,10,0,1.0725955755199228e+16,1619903664,1626737770,7,650
0x008b1ffe244bf31896c833bff4ad9009e7a0f4eb,20,11,2,4,0,9.90582340115137e+17,1618403967,1623064651,6,650
0x008b24d362ca3f7dd93ab9902927eb3af50216d1,1,0,0,0,0,3813228000000000.0,1621710453,1621710453,1,520
0x008b61e1a118db01bc5e253da985c5f11fe04b4b,1,1,0,0,0,34900000000016.0,1625625810,1625625904,2,530
0x008bddb9cca2d92deee55a50d0f358eaf4b7f076,9,5,2,8,0,7400486152.613719,1622981140,1627214626,4,630
0x008bf5ef7e1b1170f0f7471b93f62b5cac55316f,1,0,0,0,0,24829100033397.875,1626782071,1626782071,1,520
0x008c2b6e55284a2ea09c62d50a7da4c7c151dec9,1,0,0,0,0,5463857079084793.0,1620986541,1620986541,1,520
0x008c3eb2cfd1f9ab110485c75fea549926f28b47,0,0,0,2,0,53555757411.17737,1626715581,1626715581,2,520
0x008c9ce69f80e890d3fb27d9d6c94c570a53889c,1,0,0,0,0,1.109003,1627055623,1627055623,1,520
0x008d2d57867efeba246e3bd8034ceb8c8f596950,2,0,0,0,0,2.845929,1626123874,1627144159,1,530
0x008d399b5936b8fc3d6ce86ad53ac001217e3978,4,2,1,2,0,253339176480863.9,1621861910,1622395489,3,570
0x008dfd01cba93125fc08f41e86cfa02b2d203005,1,0,0,1,0,18283.260834,1627928594,1627928630,1,520
0x008e2fd504a73089ccd6fc0584665905f411ca3b,1,0,0,0,0,94400000000.0,1622099785,1622099785,1,520
0x008f1edc31890f9c66d4b9cf24c78dd651502274,24,8,4,9,0,493964274173715.2,1628800371,1630068320,4,640
0x008f96aab23e71c98398e6c5dabf2ee2ded9f15d,77,38,28,41,0,1.669377815271039e+16,1618409942,1630445989,7,650
0x008faa257fd02ff7b9ed19e4bd16b2fc4f71a98f,1,0,0,0,0,1.1,1627006453,1627006453,1,520
0x0090ca02bba03a52241bfb641cc575bd4990432c,2,0,0,0,0,2.2,1626281891,1626763488,1,530
0x0090ca7a7e7923d6b67319c268f3eef1b5bd5d3c,3,3,0,1,0,357142159905782.4,1623943340,1629958937,3,560
0x0090fb1887c411fe826cba2832a004e5d9882284,1,0,0,0,0,6242740080.150504,1626792185,1626792185,1,520
0x00913b0179ae1afaf4ec5a3c265611008560f63f,1,0,0,0,0,2000000000000.0,1626513101,1626513101,1,520
0x00916ef0f7c59f94a28ec2a332b95d4c089a8d48,3,2,0,0,0,1.1566318688734308e+16,1622226166,1629696476,2,550
0x00917065867c9cb16d75abfbfa76aa69bd92ab75,1,1,0,0,0,51900000000.0,1620955554,1620955554,2,530
0x0091c05a50ef584f09c5c8b813a207198643788a,0,0,0,1,0,5.001972,1622135611,1622135611,1,510
0x0092a80c90069d5a243caa28fff0eddd5c03696d,1,1,0,0,1,1000000000000.5,1620592060,1626708199,2,500
0x0092f6fe26d0c54f9e60326e8d93cf6770cdf494,10,5,5,7,0,1.7492308944787716e+16,1622988223,1623267700,4,640
0x009330f669003eada06b676b6e5cb77415471e7e,1,1,2,0,0,4500000000000.016,1624496030,1625169465,2,530
0x0093660a2f58c0c38ce2ce0f894c86f9011478ea,116,44,0,2,0,94849216661.9011,1624208368,1630584021,2,620
0x00940bbff7ff7778b466fd26fe2932051885c1ce,2,0,0,2,0,4.914307,1626652146,1627208603,1,530
0x0094cb1657ee9da34b93845aa142eaa59169ee05,118,51,45,31,0,1.8730411878235296e+16,1620620070,1630595225,7,650
0x0094ccf467b9b767df3203796250014a7174a87d,2,2,0,0,0,2500000000000.0,1628565649,1628566435,2,540
0x0095afc96094160cea6a5e00b5858369f25f3d74,2,1,0,7,0,61997177531265.22,1618973096,1626549682,5,570
0x0095d0862b889c5b8606962cb834a3634a8745b7,1,0,0,0,0,3455553000.0,1622308825,1622308825,1,520
0x0096e6df996e6cb590c5aaa40ce00dc449f9659c,1,0,0,0,0,1.108253,1627112505,1627112505,1,520
0x0096ecc56a1bb6c4dea4233dec48fb5f6d7375b4,2,0,0,2,0,40400.00024,1628850380,1628898347,1,530
0x0097f65bdc45149e5ffac00e4c51a5b073af7245,6,2,1,3,1,23253442836.928127,1622204585,1622209191,4,570
0x00980decdab20f78ab79dc28171b68ce238ec327,2,0,0,2,0,40918.000224,1628856355,1628888026,1,530
0x00983187e18f62a2ac1dcebd63f2e5f50394cc74,10,7,7,15,0,5875840422252458.0,1623115990,1628510729,6,650
0x00988fe82c5550c2240c9874d55cbd100cd1a722,1,1,1,1,0,7776000000000910.0,1619299386,1619299422,2,530
0x0098b56dc561854ab6f8e0d6796137dc6d808b68,2,0,0,1,0,9000000000016002.0,1628217788,1628525962,2,540
0x0098bc1587f679bd2e678bbf64ccfea4a0d3b899,1,1,0,0,0,32500000000.0,1621125521,1621125521,2,530
0x0098bf50fb96f428faf3e60e67c06eb1ee07e336,1,0,0,0,0,0.012675,1626452106,1626452106,1,520
0x009990e99b12f7ebcc594fb721fe56e4f88ac27e,2,1,1,1,0,973008250001136.2,1626975748,1627912490,2,540
0x0099a7b429f7541cbda34d6aa8cd82181fbb8bb5,12,12,10,3,0,2.178966957836132e+16,1623790407,1624989041,6,650
0x009ae9ce6f09789a764aaab19781864db4edbb16,1,0,0,1,0,18420.0,1628009781,1628009831,1,520
0x009b05514d08da09a84f47de870af880bcd375a5,2,0,0,2,0,1045328980678544.9,1623182891,1628684609,3,550
0x009b21f6f8273fe12dbc9c8025ca27db7de16b8c,71,38,32,46,0,2812965577703082.0,1622070155,1629150660,7,650
0x009b56330ae5ec5042b9ca46ddb3043cc0d006f3,1,1,0,0,1,100100000000000.0,1620754429,1621405755,2,500
0x009ba176a4d59d90357e9ed631c3038dcfa7f18b,8,0,0,0,0,834387210641918.2,1624110767,1629781720,5,630
0x009bd2e8e42fea1fab886ed083f5332eefa35b85,0,0,0,3,0,3340534.1447440004,1624360955,1625501331,2,520
0x009c52172355d5729543a64832249638822ff8c9,1,1,1,1,0,1.2016e+16,1621323935,1621324086,2,530
0x009c8da3408c57e8c4b6872fbbdf832dadf45c5e,3,1,8,10,0,313.5622170000001,1623243278,1623704568,2,550
0x009d1b5cff376266cce5f3c471aecb61c09b676e,0,0,0,1,0,936764173316730.1,1621580575,1621580575,1,510
0x009d3342ac1246d0e95a7f6772e11ce9f07b2560,1,1,1,1,0,2527999940000000.0,1620961053,1620961081,2,530
0x009e7a5a378a128d9afdb80dd8aeaa04c30a67d0,1,0,0,0,0,6.305761,1627232147,1627232147,1,520
0x009e8675b19be214d3f620e90c5e0de7a13c3c5a,72,13,15,7,2,3.376810792847754e+18,1620979350,1629938436,7,590
0x009f79b5d57ee262330848096916e6a7e2a28eca,1,0,0,0,0,1.130929,1627188096,1627188096,1,520
0x009fd1cb55a0af9a9a645b8140a7014b46e6abda,1,0,0,0,0,1.089764,1627037255,1627037255,1,520
0x009ff94a057c75f661e3e28f89b9b9d84e57fc67,165,56,16,15,0,5.795422067652123e+16,1622124375,1630500333,7,650
0x00a0847926a77692495774f1c71ba8abef99dd52,29,21,8,4,0,8.647420128868498e+17,1619179203,1620649464,7,650
0x00a09297f06b3790a37cffb2de91a0fccf0d5bac,114,15,27,4,0,72696212609522.72,1623425159,1630178108,8,650
0x00a258e6e7009cd9a677fef9c7496dd5ef59b518,2,0,0,0,0,4427133273.792371,1626156363,1626668403,1,530
0x00a290c589d754b5b33afd5fcfc35784bbe5e0fc,1,0,0,0,0,1.013333,1626935285,1626935285,1,520
0x00a3141fe0c2f5b67338cf9da496d1b3a65969e3,2,1,0,0,0,161000000000.16998,1622906507,1622906587,3,550
0x00a3d4e0134ff2046e9c9b83d3321625ba3da1bd,12,2,2,0,0,23726456374.621048,1624484843,1626012829,4,640
0x00a4a60954be0edeb7f6f408ad6a0fd7c35b80b4,1,0,0,0,0,1.016124,1626711015,1626711015,1,520
0x00a565efa59cd8bbe65785f1122f88ebc41a23e1,2,0,0,0,0,3937821991.975903,1626324711,1626929910,1,530
0x00a67dc242df79dd7f6145ce38840581ae90c110,11,1,0,1,0,1.944122271275377e+16,1620515341,1627462160,3,630
0x00a72d7b5050e8fa50a471f2c9af1dc21eac4d36,8,5,3,2,0,3260718844594332.0,1623374423,1625097661,5,630
0x00a73c4e596bec4c4068a9152da71e45480b5450,2,2,0,0,0,1.7374800000000001,1626666723,1628587894,2,540
0x00a8bec03805bcfaafab1050dbcf90f57982d750,69,33,25,26,0,6.814645927223447e+17,1618210366,1628605796,4,640
0x00a8e50de90d41454813722ba73ab5d80bd01b10,1,0,0,0,0,9.8e-05,1626140490,1626140490,1,520
0x00a9481685d2cb1536bbe5188a898b38d36e34d8,1,1,1,1,0,4.2006000000004e+16,1618934024,1618934163,2,530
0x00a9e3a9a065bf942960f76a228239a3ce9bf755,1,0,0,0,0,1.1,1627159695,1627159695,1,520
0x00aab1b1a554f59b96a0de510837ba951ba375e0,1,1,0,0,0,4000000000000.0,1623693261,1623693427,2,530
0x00aac20f271c4731591cca07913e994d6f1075c0,289,89,176,79,0,7522073316792195.0,1621661396,1630564399,8,650
0x00ab84845d68063c1dcd2a5f2cead5f253b249a2,76,20,15,37,0,2125627941410507.5,1618073645,1629989946,8,650
0x00ac270072efbdc76d4bfcf9c7f84b0d5643f66a,0,0,0,1,0,18853599495274.89,1626868511,1626868511,1,510
0x00ac60244df04dfc07146f037d14f93320af57c9,37,111,29,26,0,1.869306338799783e+16,1622862402,1628244714,5,650
0x00ad3d4cc099be937879451698c673cbd5c3cefc,2,1,0,0,0,765692250217.2766,1628564727,1629098765,3,550
0x00ad3d8c4a73cea708e0a7d1b35440c1fcd821ca,2,0,0,0,0,1650000000.0,1622640713,1625286874,1,530
0x00ae040fa92f162d68b507e62e83939c6e07da43,1,0,0,0,0,10000000000.0,1621509520,1621509520,1,520
0x00ae8ac9639aa924a0f4db6b48663a56601b9fe7,1,0,0,0,0,90000000000.0,1622097039,1622097039,1,520
0x00af05a74080485086d370d9c65d246f0f906528,7,5,0,0,2,43835953231945.43,1619889698,1624363375,5,560
0x00af158367a6fcdb1a367f6d503e05799f340881,3,1,0,0,0,110000001.02081,1626155107,1628563211,2,550
0x00b16e6a156a7398ca39179f49c1245f4709188e,1,0,0,0,0,97300000000.0,1622014522,1622014522,1,520
